entityid;route;rub;age;mois;annee;prd;abd;prf;abf;cumuld;cumulf;long;epaisseurdernierstravaux;anneedernierstravaux;naturedernierstravaux;supportdernierstravaux
92ec36a7-62d7-4700-962c-44847ab8ce56;76 D0109;20;0;7;7;0;0;1;10;0;1000;1000;2;2013;ECF-MC;BBTM
92fa4dc4-1c1e-4c61-b79b-fb40af0a01d2;76 D0018E;20;0;2;10;10;99;12;40;10257;12196;1939;2,5;1996;BBTM;AC
92fdadfd-d983-4adc-8f85-a6f474f7ec65;76 D0940;20;0;10;13;15;715;16;220;16195;16703;508;6;2013;BBSG;BB
9305c6eb-b3ef-417a-97ef-536eeb9d46a3;76 D0925;20;0;3;9;93;836;94;305;93333;93808;475;2,5;2008;BBTM;BBTM
93066f57-09ae-43ad-bc46-2b0138a6ff83;76 D0023;20;0;7;7;26;600;27;890;25826;27112;1286;1;2007;ES;ES
931574d9-9035-49c0-a5d9-1f740b9e9615;76 D0077B;20;0;7;7;0;0;0;325;0;325;325;1,5;1999;BBUM;COUL
93164979-9e7c-42d8-87d1-f33ee2bb7e01;76 D0929;20;0;9;13;62;750;62;1000;62404;62654;250;6;2013;BBME;ES
93203bab-0b8e-4ecc-ad2f-93ba1639928c;76 D0100;20;0;9;9;14;40;14;260;13701;13921;220;0;2000;ES;ES
93345e52-5a1d-4607-95c0-3f9c5eb3d931;76 D0067;20;0;10;9;36;872;37;127;38229;38499;270;1;2009;COUL;ES
933e6dac-0579-4ef5-a064-d23aed3e76f8;76 D0111;20;0;9;12;15;253;16;862;15513;17125;1612;1;2002;COUL;BBUM
934d3f22-64fe-40ec-b688-9b8a66c6cc1a;76 D0116;20;0;9;13;2;743;4;520;2751;4534;1783;1;2000;ES;ES
9374f9ee-8b2d-4a90-adca-289492ace343;76 D6015;20;0;7;7;76;198;78;65;75133;77009;1876;3;2000;BBTMM;!!!!!!
939245a1-5e6a-4090-ab30-323de8b05c5d;76 D0086;20;0;4;8;16;675;17;90;13486;13926;440;2;2001;BBUM;BB-REP
93a814df-553f-456e-b1b8-d3a43e574187;76 E0144A;20;0;6;11;0;0;0;295;0;295;295;6;2008;BBSG;AC
93b008f6-f0ed-4604-ab8c-d3a62de701d7;76 D0080;20;0;5;8;10;440;12;470;10466;12527;2061;5;2005;BBSP;BBTM
93b2fbda-1b09-4a7e-93a6-e5c90a81d3cf;76 D0007  G;20;0;7;7;11;150;11;200;3974;4024;50;6;2013;BBSP;AC
93c99c17-e7c8-42c5-8588-656375f8e151;76 D0109;20;0;7;7;22;468;23;320;22440;23277;837;1,5;2001;COUL;ES
93d1ed44-2280-4928-b427-8f3347cf25d8;76 E0418B4;20;0;1;10;0;0;0;151;0;151;151;6;2008;BBSG;GB
93d71cf0-cc8a-4ea3-bb47-e54334fd4571;76 D0078;20;0;7;7;0;0;0;78;0;78;78;1;2003;COUL;ES
93f169b3-51c6-430d-9087-14ee29fccdc9;76 D0301;20;0;7;7;4;769;5;151;4794;5176;382;1;2009;COUL;COUL
93f839e4-cd6d-4cd0-8b8b-940c13605fec;76 D0091;20;0;7;7;7;287;7;340;7282;7335;53;1,5;1994;BBUM;BB-REP
93fb4e48-647c-4143-bb29-741f7cc3f546;76 D0113;20;0;7;7;15;933;16;348;15850;16251;401;1;2000;COUL;ES
93fef121-4ad5-4bb3-9701-3143aa379028;76 D0373;20;0;10;12;5;380;6;650;5113;6382;1269;3;1995;BBTM;ES
9410e5d2-4775-44d6-88ba-a29f09d56914;76 D0018;20;0;7;7;0;910;2;47;910;2014;1104;4;2002;BB;AC
94130a86-1e3e-4f9e-85d8-69489d034525;76 D0453;20;0;7;7;1;832;3;185;1842;3193;1351;4;2008;BBM;AC
941ec204-88b7-45ea-a188-2a33e9a5a8d6;76 D0022;20;0;7;7;38;349;38;468;38206;38325;119;6;1999;BB;BB
941ecb40-c7da-4b19-a6f9-f4b4764e101b;76 D0029;20;0;7;7;2;785;3;100;2843;3162;319;1,5;1999;BBUM;GB
94216a15-89d0-4f06-92b4-af07a53f3653;76 D0043;20;0;7;7;8;711;8;885;8425;8599;174;6;2008;BB;AC
9425a29d-0333-4efc-b058-cd30cab1db0c;76 D0938  G;20;0;3;8;3;0;3;600;0;600;600;4;2001;BB;AC
943c65ed-96af-4131-ad58-fba476b97591;76 D0840;20;0;11;14;2;500;2;760;2506;2766;260;6;2014;BBSG;AC
944c2d87-c760-4c06-9573-3bce2144da2c;76 D0490;20;0;4;8;8;489;10;600;8198;10624;2426;5;2002;BB;BB
946758c1-7023-4791-be4a-bf46fae8e258;76 D0151;20;0;7;7;16;800;17;150;16838;17188;350;6;1987;BB;GB
9469a21d-e37a-44ad-bf72-91a5f4aba50c;76 D0111;20;0;1;9;19;112;21;767;19488;22053;2565;1;2008;ES;BBUM
946b58e0-b97f-4e60-9478-6648bfcfb431;76 D0060;20;0;7;7;13;445;20;657;13633;20658;7025;1;2004;ES;ES
94723386-4f0f-4219-8151-f6a8eac14bf4;27 D0101;20;0;7;7;0;0;0;810;0;810;810;0,6;1995;ES;ES
947d01ce-2460-4fd2-8b4d-8ca3c1d8720e;76 D0020;20;0;7;7;39;927;44;571;40080;44771;4691;4;2001;BB;BBTM
949119e8-b9cf-4a41-be8e-4e93c3396f60;76 D0925F;20;0;7;7;0;0;0;250;0;250;250;9999,99;1900;!!!!!!;AC
949169b6-4d71-4fcf-abbb-5ede40c42bba;76 D0013;20;0;7;7;11;420;13;40;10942;12470;1528;4;2004;BBTM;AC
94b6b24b-567f-4040-a432-d3e56d81e4ba;76 D0033;20;0;7;7;1;535;2;60;1534;2069;535;4;2003;BB;BB
94bb0fa9-785d-4f94-85c8-ba6904c6c3dd;76 D0144B;20;0;7;7;0;0;0;272;0;272;272;4;2007;BBM;AC
94cb5974-5fdf-4a0d-9a7a-d040c5405a0a;76 D0131;20;0;9;11;9;350;10;40;9399;10100;701;4;2008;BB;BB
94cf9537-9256-419a-9058-f74e1b0ba62d;76 D6015;20;0;11;11;9;743;10;56;9863;10264;401;6;1981;BBSG;AC
94d38ac0-b456-4072-af9c-42ea1195dd68;76 D0154;20;0;7;11;24;260;24;537;22909;23186;277;6;1993;BB;GB
94d52a4a-7af5-4f8f-9d1c-11e25667eb01;76 D0073;20;0;7;7;5;660;6;100;2121;2281;160;1;1993;ES;AC
94dc1674-80bb-47f5-99ea-980be9f69b61;76 D0069;20;0;11;14;33;723;38;97;33748;38124;4376;1,2;2014;ES-BC;AC
94efc83a-f215-4aa5-9c7a-91d06430a90a;76 D0142;20;0;4;8;0;0;2;38;0;2071;2071;0,6;2005;COUL;BB
9537594f-92f3-4e74-a095-9cc057e2e362;76 D0913;20;0;11;11;7;30;7;70;6607;6647;40;5;2012;BBSG;BB
9539b220-d7e2-40be-8999-195aedf55bca;76 D0149;20;0;7;7;86;223;87;201;86414;87400;986;1;2008;COUL;BB
953c8033-4154-468e-a014-5c7bfddc19e4;76 D0025;20;0;7;7;10;130;11;855;10227;11977;1750;0,6;2005;ES;ES
9569dd02-66bf-4911-b73d-0376c8ff3c79;76 D0057;20;0;7;7;44;0;47;250;43734;46979;3245;2;2005;BB-REP;ES
956ec3d1-2aec-4634-b89e-ae65f7f13302;76 D0075A;20;0;7;7;0;0;0;740;0;740;740;1,5;2000;BBUM;ES
958b9cba-fb94-4769-87b8-b528417231a9;76 D0084;20;0;7;7;7;919;10;278;5352;7672;2320;4;2002;BB-REP;BB-REP
95a6730b-d4e6-4f14-977c-87c3b50794eb;76 D0096;20;0;7;7;10;92;11;12;10061;10960;899;3;2004;BBSP;ES
95b08e7b-2c19-49c2-b76b-75c5bf85fdb2;76 D0088;20;0;7;7;14;153;14;267;14124;14238;114;1;2011;ECF-BC;COUL
95bc584c-0406-452b-82f3-e9fe5bf1f0e2;76 D0149;20;0;7;7;19;54;19;200;19098;19244;146;4;2001;BB;BBTM
95bd7f48-33eb-4f60-94bf-e5e49632fe79;76 D0020;20;0;7;7;19;139;19;916;19202;19979;777;1;2006;COUL;BBTM
95c1d94c-b5fe-4dc8-8f91-0c02acc08935;76 D0279;20;0;3;9;0;475;1;811;475;1841;1366;1,5;2012;ES-BC;BBUM
95c9e709-f3b7-4e75-9762-0cbb3a8ee417;76 D0491;20;0;7;7;9;580;9;689;9335;9444;109;1,5;1997;BBUM;AC
95cd0fcf-30e9-43e9-8e7d-b29ca5d73ea3;76 D0142;20;0;7;7;32;989;33;45;33053;33114;61;0,6;2004;COUL;BB
95d6046d-5a31-4be9-bb0f-5697bfea8715;76 D0110;20;0;7;8;23;784;25;415;24346;25958;1612;1;2011;ES-MC;BBSP
95def1c1-6dc4-438e-aed8-08a94bbc0ed4;76 D0015;20;0;3;8;42;290;42;718;42564;42992;428;1;2003;COUL;AC
95e453d4-3240-467b-a1da-61afd5f937cb;76 D0069;20;0;11;7;13;47;14;100;13098;14127;1029;1;2008;COUL;BBSP
96068cb7-0c73-4a33-b71e-56620e8389bf;76 D6015;20;0;7;7;79;929;80;346;78873;79283;410;4;1987;BBMP;!!!!!!
9637a06b-282e-4fe1-8d09-a084d482d4e8;76 D0926;20;0;7;7;13;459;15;505;13923;16017;2094;4;2002;BB;BBUM
964abce4-7703-4bd2-a8ae-a9f83b22e35a;76 D0069;20;0;7;8;12;20;12;905;12080;12965;885;1;2009;COUL;COUL
964e97bd-5146-4607-b6ab-960b8426e9b9;76 D0042;20;0;7;7;5;765;6;700;5059;6030;971;4;2005;BBM;AC
964f5fc3-406a-404c-847d-d295605bf761;76 D0915;20;0;6;11;31;887;32;95;30961;31103;142;8;2007;BBME;GB
9651fcab-dd32-4562-9c59-1365c2e14a5a;76 D0121;20;0;7;7;10;247;10;408;9694;9855;161;5;2011;BBSG;AC
9682e691-7cb8-493c-899c-62492752d3aa;76 D0063;20;0;4;8;24;411;24;1360;24458;25407;949;0,6;2001;ES;ES
96830307-ecd2-4d73-8b6f-64502db6f623;76 D0003;20;0;11;11;43;222;45;230;43301;45315;2014;4;2003;BB;AC
96a51313-692d-4c92-a4b8-3d6781fd7703;76 D0111;20;0;7;7;0;0;2;824;0;2877;2877;5;2001;BB;BB
96b1db21-df66-425f-a79b-d109a2329038;76 D0104;20;0;7;7;39;423;40;270;39441;40375;934;3;2002;BBTM;COUL
96b53ecf-7426-40da-9aa3-a40c7e44fd63;76 D0041;20;0;4;8;7;940;8;270;7883;8252;369;3;2001;BB;BB
96c1ef2c-7444-4786-bec1-9f1878a87c5b;76 D6015  G;20;0;7;7;95;240;95;250;10325;10335;10;7;1995;BBSGP;!!!!!!
96c77298-e8e6-484f-a031-27c885c39a86;76 D0072;20;0;3;9;11;750;11;915;11878;12043;165;1,2;2009;ECF-BC;ES
96dae253-da2d-49d3-a024-e7d75f15ee31;76 D0231;20;0;7;7;4;800;6;816;3904;5934;2030;4;2002;BB;BB
96dc0b58-d839-40ca-ba9a-781f71661eff;76 D0044;20;0;7;7;9;494;9;973;9591;10070;479;6;2001;BB;BB
96dc49da-051f-4baa-ade0-c3c3db251d9b;76 D6015  G;20;0;9;12;92;1690;95;240;9900;10325;425;6;1993;BBSGM;!!!!!!
96f65770-52de-473a-94b4-c95b08885441;76 D0928;20;0;9;13;36;820;41;571;37005;41819;4814;2,5;2000;BBTM;BB
96f9788a-ca2e-4030-b330-a467cb946722;76 D6015;20;0;9;13;22;688;23;0;21016;21425;409;7;1995;BBSG;AC
970993bd-73ae-458c-9bcc-604f17834704;76 D0925;20;0;7;7;61;225;65;50;59846;63660;3814;2,5;2009;BB;BB
971b98ae-457a-48e7-b098-2abd7bc4a271;76 D0443;20;0;3;10;0;0;0;120;0;120;120;5;2011;BBSG;AC
97218a7e-26b2-42c3-b8bf-1227876629e5;76 D0068;20;0;7;7;35;1010;36;552;36027;36598;571;0;2008;BBSP;BBSP
9725bba2-c4ae-4fda-aa0a-c79962fd1efb;76 D0003;20;0;7;7;62;0;64;911;60726;63640;2914;4;2001;BB;AC
972eeaca-beef-4a73-ae5e-d53ee78bd989;76 D0307;20;0;7;7;1;224;2;0;1232;2054;822;1;2007;ES;ES
973184bf-962f-48ef-aedf-1b11fe8d4369;76 D0034;20;0;7;11;29;530;29;945;29257;29672;415;6;2010;BBSG;BB
974c0260-3a64-48a3-9437-e7e69d23fd9a;76 D0053;20;0;7;8;7;265;10;581;7375;10712;3337;0;2006;BBSP;ES
975549df-3631-4d02-af17-e10182287690;76 D0057;20;0;11;8;8;769;9;410;8986;9512;526;1;2008;ES;BB
9755ceb5-a1bf-4cd5-a87f-7ad74a2df910;76 D0982;20;0;7;7;17;550;17;800;17606;17856;250;3;2000;BBTM;BB
976c0068-112d-4abf-8329-f6caeaeae4ac;76 D0008;20;0;7;7;13;348;15;650;13189;15533;2344;0,6;1997;ES;ES
97722f19-570c-49fa-8f14-77b09e67bdcb;76 D0104;20;0;2;8;46;554;47;323;46741;47524;783;2;1999;BBUM;BB-REP
977795dd-0329-411d-a9e0-6c5201eacf06;76 D0487;20;0;11;11;0;0;1;0;0;1292;1292;1;2007;COUL;BBTM
97936fb5-b945-40eb-baf3-cfed7e5b07b5;76 D0149;20;0;7;7;73;366;75;695;73426;75715;2289;3;2000;BBTM;COUL
979434e9-b97e-475f-a4e7-a46f089ca689;76 D0009;20;0;7;7;26;28;26;464;26101;26537;436;6;2007;BBSG;BBTM
97949379-7d4f-45c8-b023-070a00cb7924;76 D0110;20;0;7;7;3;31;3;406;3302;3677;375;4;1997;BB;COUL
97ab9f4c-108b-4a64-a24c-9056645d6315;76 D0471;20;0;7;7;4;140;4;732;4152;4744;592;1;2007;COUL;ES
97b0593b-da59-419c-b012-90abfaca8ee8;76 D0097;20;0;8;7;14;760;15;411;14925;15580;655;1;2007;COUL;COUL
97bf93ad-9703-4ba7-a1bb-be2e1c8edddb;76 D0124;20;0;7;7;12;195;14;485;12166;14414;2248;6;2005;BB;ES
97d55bc5-740e-447d-85ef-0b691af22a45;76 D0126;20;0;7;7;3;344;3;961;3342;3959;617;2;2004;COUL;AC
97d686ac-bba3-4a83-a962-18c2f98ef911;76 D0013A;20;0;7;7;0;525;0;775;525;775;250;5;1996;BB;GB
97e0b4f1-eab0-497c-a1c0-98ecdd7035cd;76 D0073;20;0;7;7;11;387;12;970;7689;9257;1568;1,8;2002;BBUM;BB-REP
97e5e9d3-53ee-4d77-88f8-475478b88c89;76 D0004;20;0;7;7;0;0;1;290;0;1088;1088;3;2002;BBSP;ES
97eec9f9-0a20-4d01-9c82-22079169865a;76 D0240;20;0;10;12;0;0;0;724;0;724;724;4,5;1999;BB;ES
97f3f803-16fe-4082-875f-01fe2bb04ae1;76 D0502;20;0;7;7;6;588;9;697;6617;9723;3106;1;2005;ES;BB
9818b70d-178b-40b6-8359-89ff31fb5316;76 D0003;20;0;7;7;22;612;22;814;22595;22797;202;1,5;2001;COUL;BBSP
981a46e7-c705-41bd-b061-b320a8bda447;76 D0927;20;0;11;11;5;430;5;470;5425;5465;40;3;2004;BBTM;AC
9820ec5a-08fd-4a12-8375-1686ab47b12c;76 D0095;20;0;2;9;10;829;11;11;11409;11593;184;1,5;2012;ECF-BC;COUL
983f1d5e-f9ad-45c4-bfe3-b0b880dda5d1;76 D0173;20;0;7;7;3;769;3;947;3776;3954;178;7;2001;BB;BB
9846d203-5159-4bf4-93b3-6a7df6fbe4d8;76 D0034;20;0;7;11;20;950;20;956;20897;20903;6;1;1995;COUL;BB
9849af70-a7a7-43d2-8022-90c7f7028df8;76 D0028;20;0;7;7;14;518;14;785;14778;15045;267;1;2000;ES;BB
985c2c9b-92e4-4619-b712-2432e8346687;76 D0110;20;0;7;7;0;584;1;337;584;1351;767;1;1989;COUL;BB
9875f2f5-744d-4c33-b5a8-91c376c4eaab;76 D0022;20;0;3;9;54;351;54;486;54358;54493;135;1,5;1998;BBUM;ES
988beddb-e8b2-4804-8694-97c6be27dbe6;76 D0082;20;0;12;11;11;400;12;740;11389;12731;1342;1;2004;ES;ES
98a21fb2-7890-4e6d-ba6f-a1da06ac1fe7;76 D0061;20;0;7;7;32;99;32;752;32220;32873;653;1;2006;ES;BBUM
98b9d32c-6511-4d21-b4b2-bd9da0027fc6;76 D0126;20;0;7;7;11;1000;14;795;12197;15117;2920;2;2002;BBUM;BB-REP
98bd49c4-de60-4e00-aab3-3612d9934acd;76 D6014;20;0;3;8;8;872;8;929;8887;8944;57;8;1999;BBSG;AC
98c24169-5699-429a-82ac-0ccdd102e571;76 D0007;20;0;7;7;8;973;9;226;9061;9330;269;4;2002;BB;AC
98c576ce-5616-4ea0-86df-370c76616868;76 D0075;20;0;7;8;9;1118;11;876;10118;12085;1967;0;2005;ES;ES
98ca0712-3ce5-43ad-8f72-797f833ebc71;76 D0078;20;0;7;7;3;215;3;253;3218;3256;38;1;2002;COUL;ES
98d34bd3-e771-4342-a049-b526231a23e7;76 D0150;20;0;7;8;8;360;11;50;8037;10719;2682;6;2008;BB;BB
98df90bf-a944-4999-b21a-aba6f62b8422;76 D0104;20;0;7;7;36;204;37;100;36105;37012;907;4;2002;BB;COUL
98fb2a8e-ac18-4f5d-9f2e-55cc5db282ac;76 D0015;20;0;7;7;41;315;41;870;41577;42132;555;1,5;2013;ES-BC;AC
99229b34-e57d-4ab7-97f6-1c6e224560e3;76 D0055;20;0;7;7;4;80;5;354;5012;6283;1271;3;2000;BBSP;AC
9922b1bf-40c3-4ae8-9636-2674d3730789;76 D0013;20;0;7;7;34;770;35;90;34344;34671;327;4;2003;BB;AC
992cc5dd-d29e-4f37-b76f-9e602ba0ae6f;76 D0927;20;0;11;11;8;280;9;150;8133;9272;1139;0,6;2011;ES-BC;BB
992e7165-c9d3-4893-957b-a8a16fd5742e;76 D0438;20;0;9;12;0;130;0;330;130;330;200;3;2012;BBTM;AC
9932bfbd-42be-4839-9c32-ecb65cefcc48;76 D0042;20;0;7;7;4;614;5;765;3874;5059;1185;4;2002;BB;AC
99346f2d-ded1-42c4-b3bd-73470fcce273;76 D0298;20;0;7;7;2;744;3;144;2736;3130;394;1,5;1999;BBUM;ES
995cf26c-ed43-447b-b422-5a71bb0af33c;76 D0929;20;0;8;8;40;108;42;373;39655;41929;2274;2,5;2006;BBTM;BBTM
997da4f2-d8f2-4fe4-9d47-a4f4161afd02;76 D0047;20;0;11;11;11;446;11;1345;11559;12458;899;8;1996;BB;BB-REP
9990eddc-3d3b-46cb-ba1e-8b5033341eaa;76 D0001;20;0;7;7;22;800;24;426;22822;24369;1547;1;2008;COUL;BB
99b28f0c-d425-42ea-a1fd-5ccd2c7eab12;76 D0211;20;0;12;12;7;780;8;830;7740;8772;1032;1,8;2000;BBUM;BB-REP
99b96305-1361-4ff4-97af-f456b8e72456;76 D0002;20;0;7;7;32;625;32;799;32380;32554;174;6;2011;BBSG;BB
99c1e894-6d79-4950-bf97-7d53278c4bd4;76 D0110  G;20;0;7;7;2;761;3;433;2748;3438;690;1;1989;COUL;BB
99c6b021-e1af-45e2-8382-00e4d84b8596;76 D0042;20;0;7;7;8;661;14;539;8003;13885;5882;4;2008;BBM;AC
9a00064a-b3bf-4244-a533-005462683f71;76 D0914;20;0;9;12;0;0;0;670;0;670;670;1,5;1997;BBUM;AC
9a0377b6-9afa-4a68-a31e-d33be3ace6ca;76 D0504;20;0;1;8;5;395;6;915;5414;6977;1563;2;2007;BB-REP;ES
9a08ad30-7a3d-4b07-8024-dd3471901375;76 D0237;20;0;7;7;6;263;6;687;6283;6707;424;1;2005;COUL;BBTM
9a0aeefb-74f1-4229-9941-32eec15d8038;76 D0928;20;0;3;8;1;2450;6;450;2450;6099;3649;2;2009;COUL;AC
9a131169-6711-40d0-a085-db647018ec59;76 D0214;20;0;11;14;0;695;4;478;695;4487;3792;1;2014;ES-BC;AC
9a20964e-db97-4e03-8fed-c8f5029d5581;76 D0270;20;0;7;8;9;576;10;707;9590;10725;1135;0,6;2002;ES;ES
9a267e84-7005-4a78-8c19-d88fc7e88a35;76 D0007  G;20;0;7;7;11;1205;13;999;5029;7381;2352;4;1996;BB;AC
9a26847b-3db1-47cc-8bca-583654368f7b;76 D0125;20;0;10;13;9;450;9;673;9689;9912;223;5,5;2000;BB;BB-REP
9a336827-873f-4db8-baec-acdb4a429f44;76 D0138;20;0;7;7;2;223;5;843;2233;5861;3628;4;2003;BB;AC
9a379e52-f919-43a4-b63e-f517b8d23db0;76 D0132;20;0;7;7;6;1000;9;300;6860;9748;2888;1,5;2013;ES-BC;AC
9a383f46-6367-49aa-b3c1-93134b240dbc;76 D0420;20;0;7;7;0;0;3;753;0;3780;3780;1;2011;ES-MC;ES
9a3a9329-6a6e-4f7e-9528-0a783b1bde46;76 D0088;20;0;7;8;21;195;21;632;21188;21625;437;4;2002;BBSP;ES
9a4eeca8-c7be-473d-90f1-3d99421e4f45;76 D0046;20;0;7;7;2;732;3;5;2744;3022;278;0,6;2005;COUL;BBUM
9a4fe19b-adeb-488b-ae5b-2d8f126824e0;76 D0040;20;0;11;14;6;340;8;820;6356;8805;2449;6;2014;BBSG;RABOT
9a51ddbc-d5dd-4997-8acc-d058fb409ae0;76 D0014;20;0;6;8;20;888;20;955;20938;21005;67;1,5;2001;BBUM;BB-REP
9a5ada9a-6fd1-415f-8e02-fd3906c487f5;76 D0206;20;0;7;7;0;0;1;265;0;1271;1271;0,6;1999;ES;ES
9a6a183e-3ab0-4a1d-960a-704a48e934d5;76 D0027;20;0;7;7;18;680;19;350;18841;19469;628;4;1999;BB;BB
9a6ee3c2-a0b1-4a06-b0d1-5babcde7cb93;76 D0001;20;0;7;7;61;106;62;532;61183;62620;1437;2;2001;BB-REP;ES
9a7648d9-8b5a-4198-9a44-5617198ddc3a;76 D0915;20;0;9;13;0;0;1;455;0;1467;1467;4;2009;BBM;BBUM
9a77720c-6863-46cf-b47d-bc7124c037d4;76 D0925;20;0;3;9;86;487;86;895;85747;86155;408;4;2001;BB;COUL
9a7c4686-9892-43b4-92c6-3cb5b28cc7be;76 D0083;20;0;9;7;12;50;14;855;12056;14868;2812;1;2007;ES;BB-REP
9a859cb8-a863-40c4-aef5-d690fc45afa7;76 D0024;20;0;8;8;16;155;18;5;16117;17973;1856;1;2008;ES;ES
9a97ec5c-5745-43ac-827f-3ee8b752426f;76 D0022;20;0;7;7;15;730;16;0;15763;16034;271;0,6;2005;COUL;BB
9aa2b76b-cda8-4f15-9457-271c79cb72bc;76 D0016;20;0;7;7;40;372;41;730;40332;41700;1368;1;2009;ES;ES
9ab2e5b3-914b-4288-b68c-2d0d064800cb;76 D0088;20;0;10;9;5;641;6;600;5589;6544;955;3;1999;BBSP;ES
9ab99717-7632-4652-925d-159e92b19e9e;76 D0013;20;0;8;8;63;938;64;19;63059;63125;66;1;2008;COUL;ES
9ac2bacd-7599-4a85-b980-69ebce2e29a7;76 D0029;20;0;9;12;14;64;17;416;14219;17578;3359;1,5;2000;BBTM;BB-REP
9ac4d6a8-0d43-4e2c-94e0-44cd2793ccb5;76 D0910;20;0;11;14;15;365;16;600;17166;18347;1181;6;2014;BBSG;AC
9acaecdc-b993-4a1e-834d-e14af5c66681;76 D0214;20;0;12;7;5;736;7;136;5743;7139;1396;1,5;2011;ES-BC;BBUM
9ad26540-2109-4353-bc26-76578ac71f7f;76 D0005;20;0;7;7;35;287;35;724;35096;35533;437;1;2004;ES;COUL
9ae5265d-b9a5-4fb0-9bcd-5130c3252da8;76 D0144;20;0;7;7;0;0;0;200;0;200;200;4;2002;BB;AC
9aeadc2c-e12c-4012-b858-902aace7d479;76 D0043  G;20;0;7;7;15;117;15;170;0;53;53;3;1996;BBTM;AC
9aed0569-a3ef-45c8-9c22-8d0acf81d188;76 D0007;20;0;7;7;25;601;28;500;27259;30152;2893;1,5;2013;ES-BC;AC
9aee69db-e228-48ca-b876-3334e3b00d3c;76 D0049C;20;0;12;7;2;972;3;895;2979;3905;926;1,5;2007;COUL;ES
9af54a81-5b07-4b11-b24c-d0e3e28de5af;76 D0079;20;0;7;7;46;597;49;654;45338;48378;3040;4;2007;BBSP;ES
9af830c6-9ccf-4760-a950-67f2b99549b0;76 D0024;20;0;8;8;10;598;11;109;10585;11110;525;2;2013;ECF-BC;ES
9b07d0a5-456a-41ad-b435-b7d78b09c578;76 D0100;20;0;9;7;14;260;14;620;13921;14281;360;1;2007;ES;BB-REP
9b08f4cc-9531-4b36-8d6c-484442fb8fd3;76 D0100;20;0;12;11;22;641;25;668;22328;25378;3050;1;2007;COUL;BBUM
9b1aff94-a8ed-48b2-9666-78d923e27d26;76 D0001C;20;0;7;7;0;0;0;194;0;194;194;0;2004;COUL;ES
9b25c390-8839-4fe4-82f2-3ed678137b73;76 D0035;20;0;7;7;0;0;5;210;0;5227;5227;2;2006;BB-REP;ES
9b31f539-0ae5-433c-9fc9-88be7678dcec;76 D0927;20;0;11;7;28;150;30;80;28595;30527;1932;1;2000;COUL;BB
9b687484-c602-4a05-9076-6252a5130b63;76 D0925;20;0;11;14;65;50;65;414;63660;64024;364;6;2001;BB;BB
9b6d1d23-b218-4de0-9076-93f08eb70dd0;76 D0110;20;0;10;9;12;43;13;270;12357;13603;1246;1;2008;ES;BBUM
9b6ded2f-bb49-43f6-8a48-291c3ed89e79;76 D0012;20;0;9;7;27;404;27;606;27544;27746;202;1;2007;ES;BB
9b70d717-e4dd-422a-80f9-e65276f820ee;76 D0007B;20;0;3;8;0;0;0;200;0;200;200;4;2007;BB;AC
9b85782e-a958-4471-a0f6-c98131a91e7d;76 D0013;20;0;7;7;13;40;14;100;12470;13495;1025;4;2005;BB;AC
9b8d4d81-5e94-48df-a42a-ad8a230c1cd4;76 D0067;20;0;12;12;47;944;48;810;49283;50160;877;3;2000;BBSP;AC
9b96e5f2-bd05-4d36-866b-f84719861730;76 D0100;20;0;7;7;33;300;33;408;33017;33125;108;1;2003;COUL;BBUM
9b99c6df-03c7-4dc4-897c-f3ee45446c8a;76 D0982;20;0;11;11;19;0;21;0;19094;21060;1966;4;2011;BBM;BBUM
9ba4f7bd-4b73-46bc-b748-cd7c940ea649;76 D0033;20;0;10;7;10;270;10;272;10280;10282;2;3;2006;BBUM;BB-REP
9bb17a3d-a8de-47f7-85e7-ea881f966231;76 D0009;20;0;7;7;17;634;19;125;17726;19171;1445;4;2005;BB;BBTM
9bb4ce55-ffbd-4b73-b0e7-175a3230e8f0;76 D0921;20;0;7;7;17;438;18;148;18292;19023;731;1;2005;COUL;BBTM
9bb60e32-ff3d-4ac0-add5-c17307a0f20e;76 D6015;20;0;3;8;30;772;30;793;29271;29292;21;10;2003;BBSG;AC
9bb7a17b-d67a-430d-9518-fc271f2c0718;76 D0087;20;0;7;7;18;865;19;919;19156;20206;1050;0,6;2003;ES;ES
9bb8ba01-5816-470c-8957-ec11053cc784;76 D0067;20;0;4;8;15;419;16;508;15504;16597;1093;1;2001;COUL;ES
9bc9fdcf-3d1c-4879-bd25-0adbe29493a6;76 D0401;20;0;8;8;0;0;2;596;0;2613;2613;1;2008;ES;ES
9bcdd03f-7172-4f6e-9f01-d5b5a1d80930;76 D0067;20;0;7;7;37;640;38;738;39012;40097;1085;1;2009;ES;BBSP
9bdd1c80-8313-44c6-a033-c1e3a75b3107;76 D6015;20;0;9;13;25;10;25;30;23462;23482;20;7;1995;BBSG;AC
9be40940-cf7b-4f07-9955-59916ea838f4;76 D0925;20;0;7;7;46;935;49;967;45505;48557;3052;3;2005;BBTM;BBUM
9be7ed6b-535d-452e-926f-cefeb41abf2a;76 D0090;20;0;7;7;27;252;27;385;25639;25772;133;1;2001;COUL;ES
9bf9a51b-db31-4057-9935-d0616142f9d9;76 D0273;20;0;7;7;0;826;2;544;826;2562;1736;2;2006;BBUM;BB-REP
9c10a538-5677-4432-9a17-8a5630b01982;76 D0925;20;0;11;11;80;929;81;0;80125;80172;47;4;2006;BBM;???????
